year,candidate_ID,candidate_votes,total_votes,county_state_ID
2020,c1,8737.0,11433,3943
2020,c3,2530.0,11433,3943
2020,c1,9376.0,12517,3944
2020,c3,2961.0,12517,3944
2020,c1,4060.0,5363,3945
2020,c3,1202.0,5363,3945
2020,c1,5487.0,7376,3946
2020,c3,1791.0,7376,3946
2020,c1,3227.0,4320,3947
2020,c3,1012.0,4320,3947
2020,c1,4965.0,6577,3948
2020,c3,1529.0,6577,3948
2020,c1,31790.0,55401,3949
2020,c3,22477.0,55401,3949
2020,c1,4482.0,6225,3950
2020,c3,1644.0,6225,3950
2020,c1,7430.0,9240,3951
2020,c3,1700.0,9240,3951
2020,c1,4506.0,5993,3952
2020,c3,1412.0,5993,3952
2020,c1,12567.0,15356,3953
2020,c3,2552.0,15356,3953
2020,c1,2097.0,2979,3954
2020,c3,837.0,2979,3954
2020,c1,8362.0,15211,3955
2020,c3,6530.0,15211,3955
2020,c1,22596.0,28425,3956
2020,c3,5443.0,28425,3956
2020,c1,7574.0,9810,3957
2020,c3,2108.0,9810,3957
2020,c1,40687.0,62325,3958
2020,c3,20399.0,62325,3958
2020,c1,7271.0,11235,3959
2020,c3,3833.0,11235,3959
2020,c1,12028.0,17292,3960
2020,c3,4979.0,17292,3960
2020,c1,13575.0,16357,3961
2020,c3,2542.0,16357,3961
2020,c1,3891.0,7050,3962
2020,c3,3067.0,7050,3962
2020,c1,38074.0,54655,3963
2020,c3,15662.0,54655,3963
2020,c3,55110.0,104912,3964
2020,c1,48021.0,104912,3964
2020,c1,55066.0,82663,3965
2020,c3,25982.0,82663,3965
2020,c1,3976.0,4762,3966
2020,c3,745.0,4762,3966
2020,c1,3671.0,4039,3967
2020,c3,324.0,4039,3967
2020,c1,3541.0,4858,3968
2020,c3,1269.0,4858,3968
2020,c1,3770.0,6580,3969
2020,c3,2731.0,6580,3969
2020,c1,5550.0,8828,3970
2020,c3,3177.0,8828,3970
2020,c1,9112.0,14736,3971
2020,c3,5457.0,14736,3971
2020,c3,115577.0,208182,3972
2020,c1,88420.0,208182,3972
2020,c3,1900.0,3036,3973
2020,c1,1080.0,3036,3973
2020,c1,6064.0,10509,3974
2020,c3,4280.0,10509,3974
2020,c1,11053.0,15412,3975
2020,c3,4158.0,15412,3975
2020,c1,6970.0,9720,3976
2020,c3,2658.0,9720,3976
2020,c1,8117.0,9392,3977
2020,c3,1157.0,9392,3977
2020,c1,21251.0,32713,3978
2020,c3,11027.0,32713,3978
2020,c3,8514.0,16719,3979
2020,c1,7893.0,16719,3979
2020,c1,5394.0,7632,3980
2020,c3,2143.0,7632,3980
2020,c1,105949.0,193733,3981
2020,c3,84477.0,193733,3981
2020,c1,11423.0,14841,3982
2020,c3,3208.0,14841,3982
2020,c1,72519.0,114521,3983
2020,c3,39685.0,114521,3983
2020,c1,36024.0,45388,3984
2020,c3,8672.0,45388,3984
2020,c1,6378.0,7077,3985
2020,c3,638.0,7077,3985
2020,c1,11311.0,19275,3986
2020,c3,7559.0,19275,3986
2020,c1,54877.0,65230,3987
2020,c3,9249.0,65230,3987
2020,c3,2654.0,4670,3988
2020,c1,1930.0,4670,3988
2020,c1,6510.0,11574,3989
2020,c3,4946.0,11574,3989
2020,c1,9358.0,16554,3990
2020,c3,6896.0,16554,3990
2020,c3,147854.0,177819,3991
2020,c1,26664.0,177819,3991
2020,c1,42255.0,69166,3992
2020,c3,25913.0,69166,3992
2020,c1,7412.0,11014,3993
2020,c3,3414.0,11014,3993
2020,c1,7503.0,12371,3994
2020,c3,4683.0,12371,3994
2020,c1,38347.0,58865,3995
2020,c3,19475.0,58865,3995
2020,c1,2413.0,4132,3996
2020,c3,1644.0,4132,3996
2020,c1,6607.0,9940,3997
2020,c3,3225.0,9940,3997
2020,c1,8776.0,10596,3998
2020,c3,1731.0,10596,3998
2020,c1,11179.0,17650,3999
2020,c3,6151.0,17650,3999
2020,c1,18233.0,28517,4000
2020,c3,9800.0,28517,4000
2020,c3,3346.0,6158,4001
2020,c1,2714.0,6158,4001
2020,c3,6510.0,12590,4002
2020,c1,5954.0,12590,4002
2020,c3,13582.0,21432,4003
2020,c1,7538.0,21432,4003
2020,c1,23171.0,41154,4004
2020,c3,17372.0,41154,4004
2020,c1,18203.0,27038,4005
2020,c3,8439.0,27038,4005
2020,c1,14811.0,23186,4006
2020,c3,8055.0,23186,4006
2020,c1,99666.0,140110,4007
2020,c3,37746.0,140110,4007
2020,c1,37806.0,57661,4008
2020,c3,18887.0,57661,4008
2020,c3,1329.0,2554,4009
2020,c1,1197.0,2554,4009
2020,c1,34339.0,46240,4010
2020,c3,11198.0,46240,4010
2020,c1,8407.0,11201,4011
2020,c3,2654.0,11201,4011
2020,c1,21930.0,27324,4012
2020,c3,5009.0,27324,4012
2020,c1,14107.0,17268,4013
2020,c3,2898.0,17268,4013
2020,c1,13307.0,19513,4014
2020,c3,5970.0,19513,4014
2020,c1,11830.0,18216,4015
2020,c3,6172.0,18216,4015
2020,c1,7684.0,14097,4016
2020,c3,6200.0,14097,4016
2020,c1,4317.0,5052,4017
2020,c3,710.0,5052,4017
2020,c1,3863.0,6268,4018
2020,c3,2298.0,6268,4018
2020,c1,4619.0,6225,4019
2020,c3,1543.0,6225,4019
2020,c1,1141.0,2306,4020
2020,c3,1069.0,2306,4020
2020,c1,61.0,87,4021
2020,c3,26.0,87,4021
2020,c3,6471.0,12364,4022
2020,c1,5426.0,12364,4022
2020,c3,1361.0,2795,4023
2020,c1,1333.0,2795,4023
2020,c1,1663.0,2640,4024
2020,c3,914.0,2640,4024
2020,c1,818.0,1362,4025
2020,c3,505.0,1362,4025
2020,c3,9578.0,17321,4026
2020,c1,7206.0,17321,4026
2020,c1,2853.0,5298,4027
2020,c3,2190.0,5298,4027
2020,c1,783.0,1356,4028
2020,c3,573.0,1356,4028
2020,c1,809.0,1393,4029
2020,c3,540.0,1393,4029
2020,c1,989.0,1712,4030
2020,c3,650.0,1712,4030
2020,c1,1040.0,1789,4031
2020,c3,676.0,1789,4031
2020,c1,1906.0,3519,4032
2020,c3,1513.0,3519,4032
2020,c1,1765.0,2878,4033
2020,c3,1034.0,2878,4033
2020,c1,2052.0,3428,4034
2020,c3,1288.0,3428,4034
2020,c1,616.0,915,4035
2020,c3,275.0,915,4035
2020,c1,95.0,169,4036
2020,c3,74.0,169,4036
2020,c1,214.0,297,4037
2020,c3,82.0,297,4037
2020,c1,2262.0,4061,4038
2020,c3,1702.0,4061,4038
2020,c1,130.0,230,4039
2020,c3,97.0,230,4039
2020,c1,177.0,279,4040
2020,c3,97.0,279,4040
2020,c1,120.0,164,4041
2020,c3,39.0,164,4041
2020,c1,106.0,150,4042
2020,c3,40.0,150,4042
2020,c1,256.0,460,4043
2020,c3,197.0,460,4043
2020,c1,467.0,715,4044
2020,c3,241.0,715,4044
2020,c1,985.0,1701,4045
2020,c3,674.0,1701,4045
2020,c1,1141.0,2266,4046
2020,c3,1069.0,2266,4046
2020,c1,361.0,603,4047
2020,c3,235.0,603,4047
2020,c1,119.0,232,4048
2020,c3,107.0,232,4048
2020,c1,33.0,42,4049
2020,c3,8.0,42,4049
2020,c1,613.0,740,4050
2020,c3,113.0,740,4050
2020,c1,1639.0,2740,4051
2020,c3,1046.0,2740,4051
2020,c1,306.0,450,4052
2020,c3,132.0,450,4052
2020,c1,423.0,765,4053
2020,c3,325.0,765,4053
2020,c1,411.0,508,4054
2020,c3,93.0,508,4054
2020,c1,381.0,531,4055
2020,c3,141.0,531,4055
2020,c1,30.0,43,4056
2020,c3,12.0,43,4056
2020,c3,1143.0,2112,4057
2020,c1,940.0,2112,4057
2020,c1,726.0,1159,4058
2020,c3,406.0,1159,4058
2020,c1,511.0,742,4059
2020,c3,222.0,742,4059
2020,c1,91.0,136,4060
2020,c3,43.0,136,4060
2020,c1,335.0,434,4061
2020,c3,96.0,434,4061
2020,c1,16.0,23,4062
2020,c3,7.0,23,4062
2020,c1,93.0,159,4063
2020,c3,61.0,159,4063
2020,c1,253.0,374,4064
2020,c3,115.0,374,4064
2020,c1,178.0,322,4065
2020,c3,137.0,322,4065
2020,c1,160.0,265,4066
2020,c3,99.0,265,4066
2020,c1,2266.0,4229,4067
2020,c3,1849.0,4229,4067
2020,c1,334.0,637,4068
2020,c3,292.0,637,4068
2020,c1,104.0,171,4069
2020,c3,63.0,171,4069
2020,c1,497.0,665,4070
2020,c3,157.0,665,4070
2020,c1,111.0,157,4071
2020,c3,46.0,157,4071
2020,c1,86.0,160,4072
2020,c3,70.0,160,4072
2020,c1,79.0,142,4073
2020,c3,53.0,142,4073
2020,c3,153.0,291,4074
2020,c1,134.0,291,4074
2020,c1,518.0,820,4075
2020,c3,278.0,820,4075
2020,c1,174.0,267,4076
2020,c3,92.0,267,4076
2020,c1,125.0,182,4077
2020,c3,55.0,182,4077
2020,c1,72.0,125,4078
2020,c3,49.0,125,4078
2020,c1,409.0,662,4079
2020,c3,239.0,662,4079
2020,c1,623.0,999,4080
2020,c3,350.0,999,4080
2020,c3,1656.0,3268,4081
2020,c1,1528.0,3268,4081
2020,c3,9708.0,13948,4082
2020,c1,3729.0,13948,4082
2020,c3,5349.0,7009,4083
2020,c1,1462.0,7009,4083
2020,c1,1184.0,2296,4084
2020,c3,1036.0,2296,4084
2020,c3,4074.0,6002,1190
2020,c1,1800.0,6002,1190
2020,c3,6147.0,9090,4085
2020,c1,2672.0,9090,4085
2020,c3,4327.0,6184,4086
2020,c1,1675.0,6184,4086
2020,c3,38.0,57,4087
2020,c1,19.0,57,4087
2020,c3,6460.0,11107,4088
2020,c1,4275.0,11107,4088
2020,c3,2653.0,5390,4089
2020,c1,2557.0,5390,4089
2020,c3,2379.0,3884,4090
2020,c1,1423.0,3884,4090
2020,c1,796.0,1574,4091
2020,c3,741.0,1574,4091
2020,c3,133.0,191,4092
2020,c1,53.0,191,4092
2020,c1,1389.0,2495,4093
2020,c3,1039.0,2495,4093
2020,c1,1757.0,3599,4094
2020,c3,1720.0,3599,4094
2020,c3,1862.0,2960,4095
2020,c1,1018.0,2960,4095
2020,c3,33784.0,41532,4096
2020,c1,6483.0,41532,4096
2020,c3,685.0,1206,4097
2020,c1,489.0,1206,4097
2020,c3,1589.0,3142,4098
2020,c1,1472.0,3142,4098
2020,c3,9487.0,15057,4099
2020,c1,5217.0,15057,4099
2020,c1,719.0,1277,4100
2020,c3,529.0,1277,4100
2020,c3,12075.0,16364,4101
2020,c1,3781.0,16364,4101
2020,c1,3076.0,6202,4102
2020,c3,2818.0,6202,4102
2020,c3,7359.0,11318,4103
2020,c1,3579.0,11318,4103
2020,c3,5780.0,11436,4104
2020,c1,5276.0,11436,4104
2020,c3,4785.0,6358,4105
2020,c1,1439.0,6358,4105
2020,c3,348.0,527,4106
2020,c1,164.0,527,4106
2020,c1,253.0,445,4107
2020,c3,173.0,445,4107
2020,c3,2225.0,3966,4108
2020,c1,1541.0,3966,4108
2020,c1,253.0,504,4109
2020,c3,232.0,504,4109
2020,c1,1375.0,2688,4110
2020,c3,1220.0,2688,4110
2020,c1,444.0,888,4111
2020,c3,407.0,888,4111
2020,c1,528.0,956,4112
2020,c3,391.0,956,4112
2020,c1,293.0,463,4113
2020,c3,154.0,463,4113
2020,c1,449.0,761,4114
2020,c3,294.0,761,4114
2020,c1,86.0,145,4115
2020,c3,57.0,145,4115
2020,c1,526.0,816,4116
2020,c3,266.0,816,4116
2020,c3,172.0,336,4117
2020,c1,155.0,336,4117
2020,c3,149.0,299,4118
2020,c1,144.0,299,4118
2020,c1,1113.0,2177,4119
2020,c3,973.0,2177,4119
2020,c3,2678.0,3576,4120
2020,c1,804.0,3576,4120
2020,c3,1310.0,1977,4121
2020,c1,624.0,1977,4121
2020,c3,426.0,624,4122
2020,c1,189.0,624,4122
2020,c3,450.0,686,4123
2020,c1,219.0,686,4123
2020,c1,1481.0,2855,4124
2020,c3,1278.0,2855,4124
2020,c3,346.0,501,4125
2020,c1,136.0,501,4125
2020,c3,95.0,138,4126
2020,c1,36.0,138,4126
2020,c1,582.0,1166,4127
2020,c3,545.0,1166,4127
2020,c3,806.0,1323,4128
2020,c1,496.0,1323,4128
2020,c1,2356.0,4847,4129
2020,c3,2273.0,4847,4129
2020,c1,459.0,861,1191
2020,c3,381.0,861,1191
2020,c1,19.0,31,4130
2020,c3,12.0,31,4130
2020,c1,612.0,1121,4131
2020,c3,477.0,1121,4131
2020,c1,25.0,43,4132
2020,c3,18.0,43,4132
2020,c1,778.0,1486,1192
2020,c3,659.0,1486,1192
2020,c3,616.0,1211,4133
2020,c1,576.0,1211,4133
2020,c3,1066.0,1488,4134
2020,c1,381.0,1488,4134
2020,c1,693.0,1424,4135
2020,c3,691.0,1424,4135
2020,c1,323.0,484,4136
2020,c3,153.0,484,4136
2020,c3,512.0,851,1197
2020,c1,306.0,851,1197
2020,c3,511.0,843,4137
2020,c1,321.0,843,4137
2020,c3,728.0,1137,4138
2020,c1,381.0,1137,4138
2020,c3,409.0,646,4139
2020,c1,220.0,646,4139
2020,c3,596.0,1091,4140
2020,c1,464.0,1091,4140
2020,c3,132.0,266,4141
2020,c1,129.0,266,4141
2020,c3,590.0,1043,4142
2020,c1,422.0,1043,4142
2020,c3,509.0,987,4143
2020,c1,451.0,987,4143
2020,c1,179.0,329,4144
2020,c3,145.0,329,4144
2020,c1,801.0,1219,4145
2020,c3,385.0,1219,4145
2020,c3,5248.0,9736,4146
2020,c1,4155.0,9736,4146
2020,c1,1166.0,2226,4147
2020,c3,993.0,2226,4147
2020,c1,984.0,1631,4148
2020,c3,607.0,1631,4148
2020,c1,917.0,1563,4149
2020,c3,605.0,1563,4149
2020,c1,1395.0,2590,4150
2020,c3,1107.0,2590,4150
2020,c1,1096.0,1797,4151
2020,c3,641.0,1797,4151
2020,c3,903.0,1738,4152
2020,c1,768.0,1738,4152
2020,c1,421.0,830,4153
2020,c3,388.0,830,4153
2020,c3,1694.0,3278,4154
2020,c1,1471.0,3278,4154
2020,c3,1277.0,1797,4155
2020,c1,445.0,1797,4155
2020,c1,1260.0,2177,4156
2020,c3,850.0,2177,4156
2020,c3,832.0,1690,4157
2020,c1,810.0,1690,4157
2020,c1,1397.0,2578,4158
2020,c3,1079.0,2578,4158
2020,c1,1853.0,3628,4159
2020,c3,1681.0,3628,4159
2020,c1,1034.0,1778,4160
2020,c3,691.0,1778,4160
2020,c1,533.0,1029,4161
2020,c3,467.0,1029,4161
2020,c3,943.0,1820,4162
2020,c1,818.0,1820,4162
2020,c1,350.0,713,4163
2020,c3,340.0,713,4163
2020,c1,1688.0,2962,4164
2020,c3,1184.0,2962,4164
2020,c1,455.0,950,4165
2020,c3,444.0,950,4165
2020,c1,1394.0,2553,4166
2020,c3,1075.0,2553,4166
2020,c1,208.0,405,4167
2020,c3,186.0,405,4167
2020,c3,4991.0,7901,4168
2020,c1,2619.0,7901,4168
2020,c3,506.0,869,4169
2020,c1,343.0,869,4169
2020,c1,1317.0,2380,4170
2020,c3,1000.0,2380,4170
2020,c1,899.0,1438,4171
2020,c3,477.0,1438,4171
2020,c1,2360.0,4679,4172
2020,c3,2184.0,4679,4172
2020,c3,1963.0,3737,4173
2020,c1,1649.0,3737,4173
2020,c3,478.0,915,4174
2020,c1,407.0,915,4174
2020,c3,2931.0,3837,4175
2020,c1,832.0,3837,4175
2020,c1,520.0,960,4176
2020,c3,424.0,960,4176
2020,c1,477.0,799,4177
2020,c3,309.0,799,4177
2020,c3,653.0,1117,4178
2020,c1,443.0,1117,4178
2020,c3,584.0,1065,4179
2020,c1,454.0,1065,4179
2020,c3,2493.0,3965,4180
2020,c1,1363.0,3965,4180
2020,c3,1694.0,2530,4181
2020,c1,776.0,2530,4181
2020,c3,1108.0,1811,4182
2020,c1,660.0,1811,4182
2020,c3,574.0,997,4183
2020,c1,403.0,997,4183
2020,c3,960.0,1668,4184
2020,c1,664.0,1668,4184
2020,c1,786.0,1561,4185
2020,c3,726.0,1561,4185
2020,c3,531.0,837,4186
2020,c1,287.0,837,4186
2020,c1,1258.0,2253,4187
2020,c3,918.0,2253,4187
2020,c1,540.0,988,1202
2020,c3,415.0,988,1202
2020,c3,320.0,517,4188
2020,c1,174.0,517,4188
2020,c3,1229.0,2208,4189
2020,c1,922.0,2208,4189
2020,c3,814.0,1395,4190
2020,c1,545.0,1395,4190
2020,c3,1275.0,2124,4191
2020,c1,808.0,2124,4191
2020,c3,980.0,1476,4192
2020,c1,463.0,1476,4192
2020,c1,580.0,1159,4193
2020,c3,542.0,1159,4193
2020,c1,951.0,1691,4194
2020,c3,679.0,1691,4194
2020,c3,51.0,62,4195
2020,c1,7.0,62,4195
2020,c3,923.0,1377,4196
2020,c1,403.0,1377,4196
2020,c3,729.0,1288,4197
2020,c1,559.0,1288,4197
2020,c1,213.0,357,4198
2020,c3,131.0,357,4198
2020,c3,429.0,716,4199
2020,c1,261.0,716,4199
2020,c3,306.0,491,4200
2020,c1,173.0,491,4200
2020,c1,1568.0,2934,4201
2020,c3,1294.0,2934,4201
2020,c3,303.0,551,4202
2020,c1,231.0,551,4202
2020,c1,753.0,1483,4203
2020,c3,688.0,1483,4203
2020,c3,1114.0,2313,4204
2020,c1,1112.0,2313,4204
2020,c1,293.0,538,4205
2020,c3,223.0,538,4205
2020,c3,1006.0,1830,4206
2020,c1,749.0,1830,4206
2020,c3,468.0,967,4207
2020,c1,466.0,967,4207
2020,c1,636.0,1098,4208
2020,c3,436.0,1098,4208
2020,c1,374.0,544,4209
2020,c3,154.0,544,4209
2020,c3,404.0,827,4210
2020,c1,392.0,827,4210
2020,c1,803.0,1302,4211
2020,c3,460.0,1302,4211
2020,c3,1060.0,1937,4212
2020,c1,813.0,1937,4212
2020,c3,278.0,533,4213
2020,c1,242.0,533,4213
2020,c3,101.0,198,4214
2020,c1,92.0,198,4214
2020,c1,428.0,724,4215
2020,c3,278.0,724,4215
2020,c1,427.0,778,4216
2020,c3,323.0,778,4216
2020,c1,528.0,928,4217
2020,c3,373.0,928,4217
2020,c3,399.0,766,4218
2020,c1,353.0,766,4218
2020,c1,676.0,1271,4219
2020,c3,556.0,1271,4219
2020,c3,163.0,296,4220
2020,c1,119.0,296,4220
2020,c3,1400.0,2854,4221
2020,c1,1363.0,2854,4221
2020,c1,605.0,1171,4222
2020,c3,535.0,1171,4222
2020,c1,1456.0,2325,1196
2020,c3,807.0,2325,1196
2020,c1,1494.0,2884,4223
2020,c3,1280.0,2884,4223
2020,c1,561.0,909,4224
2020,c3,322.0,909,4224
2020,c1,521.0,875,4225
2020,c3,328.0,875,4225
2020,c1,1502.0,2863,4226
2020,c3,1275.0,2863,4226
2020,c1,324.0,553,4227
2020,c3,206.0,553,4227
2020,c1,557.0,1038,4228
2020,c3,452.0,1038,4228
2020,c1,552.0,957,4229
2020,c3,372.0,957,4229
2020,c1,534.0,918,4230
2020,c3,368.0,918,4230
2020,c3,8575.0,14671,4231
2020,c1,5498.0,14671,4231
2020,c1,485.0,892,4232
2020,c3,378.0,892,4232
2020,c1,2568.0,5278,4233
2020,c3,2533.0,5278,4233
2020,c1,145.0,206,4234
2020,c3,56.0,206,4234
2020,c1,1183.0,1782,4235
2020,c3,560.0,1782,4235
2020,c1,73.0,90,4236
2020,c3,17.0,90,4236
2020,c1,580.0,753,4237
2020,c3,164.0,753,4237
2020,c1,324.0,532,4238
2020,c3,187.0,532,4238
2020,c1,847.0,1244,4239
2020,c3,363.0,1244,4239
2020,c1,1147.0,1574,4240
2020,c3,390.0,1574,4240
2020,c1,1169.0,1841,4241
2020,c3,617.0,1841,4241
2020,c1,446.0,731,4242
2020,c3,265.0,731,4242
2020,c1,1470.0,2655,4243
2020,c3,1144.0,2655,4243
2020,c1,903.0,1473,4244
2020,c3,503.0,1473,4244
2020,c1,585.0,872,4245
2020,c3,279.0,872,4245
2020,c1,495.0,726,4246
2020,c3,216.0,726,4246
2020,c1,366.0,571,4247
2020,c3,190.0,571,4247
2020,c1,409.0,605,4248
2020,c3,177.0,605,4248
2020,c1,1612.0,2815,4249
2020,c3,1108.0,2815,4249
2020,c1,499.0,717,4250
2020,c3,193.0,717,4250
2020,c3,2451.0,4930,4251
2020,c1,2265.0,4930,4251
2020,c1,2427.0,3965,4252
2020,c3,1447.0,3965,4252
2020,c1,1200.0,2125,4253
2020,c3,871.0,2125,4253
2020,c1,390.0,643,4254
2020,c3,221.0,643,4254
2020,c1,484.0,611,4255
2020,c3,120.0,611,4255
2020,c1,514.0,770,4256
2020,c3,242.0,770,4256
2020,c1,350.0,508,4257
2020,c3,140.0,508,4257
2020,c1,1149.0,1678,4258
2020,c3,477.0,1678,4258
2020,c1,1723.0,2596,1195
2020,c3,813.0,2596,1195
2020,c1,193.0,255,4259
2020,c3,56.0,255,4259
2020,c1,257.0,388,4260
2020,c3,120.0,388,4260
2020,c1,922.0,1851,4261
2020,c3,861.0,1851,4261
2020,c1,1310.0,2397,4262
2020,c3,1049.0,2397,4262
2020,c1,81.0,122,4263
2020,c3,39.0,122,4263
2020,c1,599.0,994,4264
2020,c3,366.0,994,4264
2020,c3,2365.0,4259,4265
2020,c1,1668.0,4259,4265
2020,c3,3728.0,5268,4266
2020,c1,1200.0,5268,4266
2020,c1,1405.0,2562,4267
2020,c3,1089.0,2562,4267
2020,c1,505.0,745,4268
2020,c3,230.0,745,4268
2020,c3,22.0,41,4269
2020,c1,19.0,41,4269
2020,c3,645.0,1219,4270
2020,c1,522.0,1219,4270
2020,c1,145.0,207,4271
2020,c3,60.0,207,4271
2020,c1,288.0,417,4272
2020,c3,121.0,417,4272
2020,c1,122.0,173,4273
2020,c3,49.0,173,4273
2020,c1,467.0,780,4274
2020,c3,280.0,780,4274
2020,c1,1356.0,2335,4275
2020,c3,914.0,2335,4275
2020,c1,644.0,1156,4276
2020,c3,486.0,1156,4276
2020,c1,466.0,734,4277
2020,c3,248.0,734,4277
2020,c1,112.0,164,4278
2020,c3,46.0,164,4278
2020,c1,781.0,1231,4279
2020,c3,410.0,1231,4279
2020,c1,289.0,475,4280
2020,c3,173.0,475,4280
2020,c1,333.0,491,4281
2020,c3,148.0,491,4281
2020,c1,479.0,753,4282
2020,c3,255.0,753,4282
2020,c1,305.0,428,4283
2020,c3,117.0,428,4283
2020,c3,260.0,373,4284
2020,c1,104.0,373,4284
2020,c3,3421.0,5142,4285
2020,c1,1540.0,5142,4285
2020,c1,1079.0,1877,4286
2020,c3,755.0,1877,4286
2020,c3,1123.0,2067,4287
2020,c1,856.0,2067,4287
2020,c3,525.0,839,4288
2020,c1,294.0,839,4288
2020,c3,794.0,1570,4289
2020,c1,745.0,1570,4289
2020,c1,1056.0,2076,4290
2020,c3,934.0,2076,4290
2020,c3,3944.0,6553,4291
2020,c1,2390.0,6553,4291
2020,c3,737.0,1392,4292
2020,c1,629.0,1392,4292
2020,c1,1062.0,2153,4293
2020,c3,1038.0,2153,4293
2020,c1,796.0,1223,4294
2020,c3,398.0,1223,4294
2020,c1,332.0,510,4295
2020,c3,167.0,510,4295
2020,c1,349.0,580,4296
2020,c3,215.0,580,4296
2020,c1,749.0,1155,4297
2020,c3,384.0,1155,4297
2020,c1,471.0,776,4298
2020,c3,283.0,776,4298
2020,c1,276.0,436,4299
2020,c3,151.0,436,4299
2020,c1,375.0,565,4300
2020,c3,181.0,565,4300
2020,c1,1843.0,3397,4301
2020,c3,1428.0,3397,4301
2020,c1,610.0,899,4302
2020,c3,266.0,899,4302
2020,c1,71.0,116,4303
2020,c3,42.0,116,4303
2020,c1,1411.0,2382,4304
2020,c3,928.0,2382,4304
2020,c1,194.0,274,4305
2020,c3,74.0,274,4305
2020,c1,1128.0,1889,4306
2020,c3,687.0,1889,4306
2020,c1,800.0,1155,4307
2020,c3,325.0,1155,4307
2020,c1,1156.0,2042,4308
2020,c3,817.0,2042,4308
2020,c1,195.0,302,4309
2020,c3,100.0,302,4309
2020,c1,2215.0,4197,4310
2020,c3,1876.0,4197,4310
2020,c1,342.0,627,4311
2020,c3,269.0,627,4311
2020,c1,365.0,623,4312
2020,c3,243.0,623,4312
2020,c1,237.0,381,4313
2020,c3,137.0,381,4313
2020,c3,2847.0,4237,4314
2020,c1,1259.0,4237,4314
2020,c1,319.0,598,4315
2020,c3,259.0,598,4315
2020,c1,317.0,602,4316
2020,c3,246.0,602,4316
2020,c1,389.0,644,4317
2020,c3,234.0,644,4317
2020,c1,441.0,680,4318
2020,c3,220.0,680,4318
2020,c1,236.0,469,4319
2020,c3,201.0,469,4319
2020,c3,309.0,445,4320
2020,c1,120.0,445,4320
2020,c1,191.0,338,4321
2020,c3,134.0,338,4321
2020,c1,540.0,1003,1194
2020,c3,415.0,1003,1194
2020,c1,308.0,591,4322
2020,c3,265.0,591,4322
2020,c3,1059.0,1651,4323
2020,c1,548.0,1651,4323
2020,c3,308.0,602,4324
2020,c1,266.0,602,4324
2020,c3,346.0,658,4325
2020,c1,266.0,658,4325
2020,c1,355.0,611,4326
2020,c3,242.0,611,4326
2020,c3,670.0,1109,4327
2020,c1,408.0,1109,4327
2020,c1,537.0,939,4328
2020,c3,381.0,939,4328
2020,c1,242.0,423,4329
2020,c3,170.0,423,4329
2020,c1,481.0,937,4330
2020,c3,430.0,937,4330
2020,c3,843.0,1608,4331
2020,c1,721.0,1608,4331
2020,c3,529.0,1065,4332
2020,c1,508.0,1065,4332
2020,c1,454.0,826,4333
2020,c3,339.0,826,4333
2020,c1,340.0,593,4334
2020,c3,233.0,593,4334
2020,c1,340.0,593,1201
2020,c3,233.0,593,1201
2020,c1,1238.0,2326,4335
2020,c3,1032.0,2326,4335
2020,c1,451.0,707,4336
2020,c3,235.0,707,4336
2020,c1,224.0,308,4337
2020,c3,73.0,308,4337
2020,c1,421.0,673,4338
2020,c3,239.0,673,4338
2020,c1,856.0,1516,4339
2020,c3,626.0,1516,4339
2020,c1,417.0,644,4340
2020,c3,212.0,644,4340
2020,c1,204.0,335,4341
2020,c3,119.0,335,4341
2020,c1,62.0,100,4342
2020,c3,35.0,100,4342
2020,c1,528.0,814,4343
2020,c3,270.0,814,4343
2020,c3,474.0,835,4344
2020,c1,339.0,835,4344
2020,c1,60.0,98,4345
2020,c3,37.0,98,4345
2020,c1,363.0,538,4346
2020,c3,168.0,538,4346
2020,c1,447.0,712,4347
2020,c3,243.0,712,4347
2020,c3,457.0,883,4348
2020,c1,406.0,883,4348
2020,c1,461.0,893,4349
2020,c3,395.0,893,4349
2020,c1,336.0,565,4350
2020,c3,216.0,565,4350
2020,c1,208.0,316,4351
2020,c3,102.0,316,4351
2020,c1,391.0,731,4352
2020,c3,326.0,731,4352
2020,c1,81.0,130,4353
2020,c3,38.0,130,4353
2020,c1,340.0,468,4354
2020,c3,118.0,468,4354
2020,c1,409.0,668,4355
2020,c3,245.0,668,4355
2020,c1,100.0,124,4356
2020,c3,24.0,124,4356
2020,c1,930.0,1636,4357
2020,c3,651.0,1636,4357
2020,c3,983.0,1995,4358
2020,c1,948.0,1995,4358
2020,c3,1405.0,2825,4359
2020,c1,1347.0,2825,4359
2020,c3,3186.0,4779,4360
2020,c1,1519.0,4779,4360
2020,c3,7019.0,11202,4361
2020,c1,3703.0,11202,4361
2020,c1,2686.0,5279,4362
2020,c3,2416.0,5279,4362
2020,c1,478.0,944,4363
2020,c3,429.0,944,4363
2020,c1,756.0,1381,4364
2020,c3,582.0,1381,4364
2020,c3,2839.0,4728,4365
2020,c1,1788.0,4728,4365
2020,c1,1535.0,2895,4366
2020,c3,1268.0,2895,4366
2020,c3,5368.0,8280,4367
2020,c1,2682.0,8280,4367
2020,c3,1777.0,2781,4368
2020,c1,926.0,2781,4368
2020,c3,4418.0,6412,4369
2020,c1,1809.0,6412,4369
2020,c1,2178.0,3529,4370
2020,c3,1232.0,3529,4370
